X,Y,FID,OBJECTID,OGF_ID,MOH_SERVIC,SERVICE_TY,SERVICE__1,ENGLISH_NA,FRENCH_NAM,ENGLISH__1,FRENCH_N_1,ADDRESS_LI,ADDRESS__1,ADDRESS_DE,COMMUNITY,POSTAL_COD,GEOMETRY_U,EFFECTIVE_
-8916901.55071906,5455335.41003429,111,1111,1111,16328,Mental Health and Addiction Organization,Mental Health Services,Services and Housing In the Province (SHIP), , , ,236 First Street, ,Practice Location,Orangeville,L9W3K1,,2023/03/28 00:00:00+00
-8897738.16754578,5457872.00485676,112,1112,1112,30053,Mental Health and Addiction Organization,Mental Health Services,Services and Housing In the Province (SHIP), , , ,19179 Centreville Creek Road, ,Practice Location,Caledon East,L7K2M3,,2023/03/28 00:00:00+00
-8614569.17944454,5491410.53532847,113,1113,1113,3589,Mental Health and Addiction Organization,Mental Health Services,Peer Support South East Ontario, , , ,350 Front Street,Suite C2,Administrative Office,Belleville,K8N5M5,,2023/03/28 00:00:00+00
-8614569.17944454,5491410.53532847,114,1114,1114,3590,Mental Health and Addiction Organization,Mental Health Services,Peer Support South East Ontario, , , ,350 Front Street,"Unit C2, Suite Unit",Administration and Practice Location,Belleville,K8N5M5,,2023/03/28 00:00:00+00
-8624456.73246409,5544000.84106277,115,1115,1115,3591,Mental Health and Addiction Organization,Mental Health Services,Peer Support South East Ontario, , , ,56 Russell Street,Suite B,Practice Location,Madoc,K0K2K0,,2023/03/28 00:00:00+00
-8635838.41568906,5481041.71608154,116,1116,1116,3592,Mental Health and Addiction Organization,Mental Health Services,Peer Support South East Ontario, , , ,76 Dundas Street West, ,Practice Location,Quinte West,K8V6S3,,2023/03/28 00:00:00+00
-8587049.42058368,5466938.10999619,117,1117,1117,3593,Mental Health and Addiction Organization,Mental Health Services,Peer Support South East Ontario, , , ,333 Main Street East, ,Practice Location,Prince Edward,K0K2T0,,2023/03/28 00:00:00+00
-8666642.63386188,5630321.61891187,118,1118,1118,3594,Mental Health and Addiction Organization,Mental Health Services,Peer Support South East Ontario, , , ,23 Bridge Street West, ,Practice Location,Bancroft,K0L1C0,,2023/03/28 00:00:00+00
-8565834.98692447,5503957.09848946,119,1119,1119,11273,Mental Health and Addiction Organization,Mental Health Services,Peer Support South East Ontario, , , ,58 Dundas Street East, ,Practice Location,Napanee,K7R1H8,,2023/03/28 00:00:00+00
-8513905.99181033,5501449.18643278,120,1120,1120,11274,Mental Health and Addiction Organization,Mental Health Services,Peer Support South East Ontario, , , ,60 Queen Street, ,Practice Location,Kingston,K7K1A4,,2023/03/28 00:00:00+00
-8614521.17848011,5491634.92913489,121,1121,1121,30848,Mental Health and Addiction Organization,Mental Health Services,Peer Support South East Ontario, , , ,391 Front Street, ,Practice Location,Belleville,K8N2Z9,,2023/03/28 00:00:00+00
-9387260.44082093,5862640.06762589,122,1122,1122,3600,Mental Health and Addiction Organization,Mental Health Services,Phoenix Rising Non-Profit Homes and Women's Centre  Inc., , , ,596 Wellington Street East, ,Administration and Practice Location,Sault Ste. Marie,P6A2M5,,2023/03/28 00:00:00+00
-9381500.28056152,5864648.95784799,123,1123,1123,3601,Mental Health and Addiction Organization,Mental Health Services,Phoenix Rising Non-Profit Homes and Women's Centre  Inc., , , ,2 Manitou Drive, ,Practice Location,Sault Ste. Marie,P6B6G5,,2023/03/28 00:00:00+00
-8434719.30618055,5674003.77453704,124,1124,1124,3864,Mental Health and Addiction Organization,Mental Health Services,Upstream Ottawa, , , ,100 Craig Henry Drive,Suite 204,Administration and Practice Location,Ottawa,K2G5W3,,2023/03/28 00:00:00+00
-8463572.67254112,5606998.43319952,125,1125,1125,4171,Mental Health and Addiction Organization,Mental Health Services,ConnectWell Community Health, , , ,88 Cornelia Street West,Suite A4,Practice Location,Smiths Falls,K7A5K9,,2023/03/28 00:00:00+00
-8502421.31579248,5625061.60612467,126,1126,1126,14163,Mental Health and Addiction Organization,Mental Health Services,ConnectWell Community Health, , , ,207 Robertson Drive, ,Administration and Practice Location,Lanark,K0G1K0,,2023/03/28 00:00:00+00
-8475744.81320632,5642614.96002847,127,1127,1127,4545,Mental Health and Addiction Organization,Mental Health Services,Open Doors For Lanark Children and Youth, , , ,130 Lansdowne Avenue,Unit 10,Administration and Practice Location,Carleton Place,K7C2T7,,2023/03/28 00:00:00+00
-8463572.67254112,5606998.43319952,128,1128,1128,5836,Mental Health and Addiction Organization,Mental Health Services,Open Doors For Lanark Children and Youth, , , ,88 Cornelia Street West,Unit A1,Practice Location,Smiths Falls,K7A5K9,,2023/03/28 00:00:00+00
-8489856.08374139,5606713.91683992,129,1129,1129,5837,Mental Health and Addiction Organization,Mental Health Services,Open Doors For Lanark Children and Youth, , , ,40 Sunset Boulevard,Unit 123,Practice Location,Perth,K7H2Y4,,2023/03/28 00:00:00+00
-8835748.0166662,5422651.61620227,130,1130,1130,5217,Mental Health and Addiction Organization,Addiction Services and Mental Health Services,Sunnybrook Health Sciences Centre, , , ,2075 Bayview Avenue, ,Administration and Practice Location,Toronto,M4N3M5,,2023/03/28 00:00:00+00
-8838688.72139059,5420632.92131085,131,1131,1131,31063,Mental Health and Addiction Organization,Addiction Services,Sunnybrook Health Sciences Centre, , , ,2398 Yonge Street,"Anne Johnston Health Station, The",Practice Location,Toronto,M4P2H4,,2023/03/28 00:00:00+00
-8514066.95979402,5501690.0933817,132,1132,1132,6166,Mental Health and Addiction Organization,Addiction Services,Kingston Community Health Centres, , , ,115 Barrack Street, ,Administration and Practice Location,Kingston,K7K1G2,,2023/03/28 00:00:00+00
-8566169.31275117,5503692.46437829,133,1133,1133,13604,Mental Health and Addiction Organization,Addiction Services,Kingston Community Health Centres, , , ,26 Dundas Street West, ,Practice Location,Napanee,K7R1Z4,,2023/03/28 00:00:00+00
-8515056.79044226,5506143.26092743,134,1134,1134,17003,Mental Health and Addiction Organization,Addiction Services,Kingston Community Health Centres, , , ,263 Weller Avenue,"Suite Unit, 4",Administration and Practice Location,Kingston,K7K2V4,,2023/03/28 00:00:00+00
-8879765.33519458,5418326.9845622,135,1135,1135,30751,Mental Health and Addiction Organization,Mental Health Services,Queen Square Family Health Team, , , ,36 Vodden Street East,Suite 307,Administration and Practice Location,Brampton,L6V4H4,,2023/03/28 00:00:00+00
-9043017.02710333,5310219.06724575,136,1136,1136,7291,Mental Health and Addiction Organization,Addiction Services and Mental Health Services,Southwest Ontario Aboriginal Health Access Centre, , , ,427 William Street,Unit 425,Administration and Practice Location,London,N6B3E1,,2023/03/28 00:00:00+00
-9065893.1713294,5284636.3302126,137,1137,1137,7293,Mental Health and Addiction Organization,Addiction Services and Mental Health Services,Southwest Ontario Aboriginal Health Access Centre, , , ,77 Anishinaabeg Drive,Rural Route 1,Practice Location,Muncey,N0L1Y0,,2023/03/28 00:00:00+00
-9244568.27887509,5205497.00992655,138,1138,1138,17558,Mental Health and Addiction Organization,Mental Health Services,Southwest Ontario Aboriginal Health Access Centre, , , ,1405 Tecumseh Road West,"Unit 2, Suite Unit",Practice Location,Windsor,N9B1T7,,2023/03/28 00:00:00+00
-9008684.53766981,5553201.92544192,139,1139,1139,30294,Mental Health and Addiction Organization,Mental Health Services,Southwest Ontario Aboriginal Health Access Centre, , , ,733 9th Avenue East,Suite 3,Practice Location,Owen Sound,N4K3E6,,2023/03/28 00:00:00+00
-8942368.97891987,5370229.97970379,140,1140,1140,30869,Mental Health and Addiction Organization,Mental Health Services,Southwest Ontario Aboriginal Health Access Centre, , , ,745 Coronation Boulevard,"Unit 102, Suite Unit",Practice Location,Cambridge,N1R7R1,,2023/03/28 00:00:00+00
-8959272.24247158,5380009.9963808,141,1141,1141,5140,Mental Health and Addiction Organization,Addiction Services,Ray of Hope Inc., , , ,47 Madison Avenue South, ,Practice Location,Kitchener,N2G3M4,,2023/03/28 00:00:00+00
-8958821.00891565,5379890.06537896,142,1142,1142,11912,Mental Health and Addiction Organization,Addiction Services,Ray of Hope Inc., , , ,659 King Street East,Suite 270,Administration and Practice Location,Kitchener,N2G2M4,,2023/03/28 00:00:00+00
-8836488.26901607,5412441.32227174,143,1143,1143,5311,Mental Health and Addiction Organization,Addiction Services,City of Toronto, , , ,277 Victoria Street,Main Floor,Administration and Practice Location,Toronto,M5B1W2,,2023/03/28 00:00:00+00
-9016727.93860903,5859970.07140821,144,1144,1144,5694,Mental Health and Addiction Organization,Mental Health Services,Compass, , , ,62 Frood Road,Suite 100,Administration and Practice Location,Greater Sudbury,P3C4Z3,,2023/03/28 00:00:00+00
-9119918.71320534,5777053.6520688,145,1145,1145,5695,Mental Health and Addiction Organization,Mental Health Services,Compass, , , ,15 Manitowaning Road, ,Practice Location,Little Current,P0P1K0,,2023/03/28 00:00:00+00
-9102014.06404225,5821623.6005324,146,1146,1146,5697,Mental Health and Addiction Organization,Mental Health Services,Compass, , , ,407 Centre Street,Suite 1,Practice Location,Espanola,P5E1J5,,2023/03/28 00:00:00+00
-9284176.96708179,6080840.74169818,147,1147,1147,5698,Mental Health and Addiction Organization,Mental Health Services,Compass, , , ,34 Birch Street East, ,Practice Location,Chapleau,P0M1K0,,2023/03/28 00:00:00+00
-9241720.83762009,5203676.36486729,148,1148,1148,5725,Mental Health and Addiction Organization,Mental Health Services,Children First in Essex County, , , ,2565 Ouellette Avenue,Unit 105,Administration and Practice Location,Windsor,N8X1L9,,2023/03/28 00:00:00+00
-8616873.39271642,5488369.22959075,149,1149,1149,5730,Mental Health and Addiction Organization,Mental Health Services,Children's Mental Health Services of Hastings and Prince Edward, , , ,3 Applewood Drive,Unit 300,Administration and Practice Location,Belleville,K8P4E3,,2023/03/28 00:00:00+00
-8666128.72743264,5630266.62251678,150,1150,1150,5731,Mental Health and Addiction Organization,Mental Health Services,Children's Mental Health Services of Hastings and Prince Edward, , , ,16 Billa Street, ,Practice Location,Bancroft,K0L1C0,,2023/03/28 00:00:00+00
-8586739.12863503,5466849.53124865,151,1151,1151,5732,Mental Health and Addiction Organization,Mental Health Services,Children's Mental Health Services of Hastings and Prince Edward, , , ,35 Bridge Street, ,Practice Location,Prince Edward,K0K2T0,,2023/03/28 00:00:00+00
-8635895.45579614,5481135.17551618,152,1152,1152,5733,Mental Health and Addiction Organization,Mental Health Services,Children's Mental Health Services of Hastings and Prince Edward, , , ,30 King Street,Unit 201,Practice Location,Quinte West,K8V3V8,,2023/03/28 00:00:00+00
-8624155.25701912,5543648.44769773,153,1153,1153,6596,Mental Health and Addiction Organization,Mental Health Services,Children's Mental Health Services of Hastings and Prince Edward, , , ,167 Durham Street South, ,Practice Location,Madoc,K0K2K0,,2023/03/28 00:00:00+00
-8764551.13164082,5519626.26661123,154,1154,1154,30583,Mental Health and Addiction Organization,Mental Health Services,Chimo Youth & Family Services, , , ,107 Lindsay Street South, ,Administration and Practice Location,Kawartha Lakes,K9V2M5,,2023/03/28 00:00:00+00
-8432443.86899704,5680156.9296341,155,1155,1155,5750,Mental Health and Addiction Organization,Mental Health Services,Crossroads Children's Mental Health Centre, , , ,1755 Courtwood Crescent, ,Administration and Practice Location,Ottawa,K2C3J2,,2023/03/28 00:00:00+00
-9158249.69856061,5315699.66968894,156,1156,1156,5787,Mental Health and Addiction Organization,Mental Health Services,Youth Services of Lambton County Inc., , , ,2473 Lakeshore Road, ,Administration and Practice Location,Sarnia,N0N1C0,,2023/03/28 00:00:00+00
-8895966.76275269,5347336.31369978,157,1157,1157,5818,Mental Health and Addiction Organization,Mental Health Services,Lynwood Charlton Centre, , , ,526 Upper Paradise Road, ,Administration and Practice Location,Hamilton,L9C5E3,,2023/03/28 00:00:00+00
-8906363.68036625,5356599.5448325,158,1158,1158,6599,Mental Health and Addiction Organization,Mental Health Services,Lynwood Charlton Centre, , , ,831 Collinson Road, ,Practice Location,Hamilton,L9H5E2,,2023/03/28 00:00:00+00
-8890560.67639764,5350275.45827273,159,1159,1159,30586,Mental Health and Addiction Organization,Mental Health Services,Lynwood Charlton Centre, , , ,121 Augusta Street, ,Practice Location,Hamilton,L8N1R5,,2023/03/28 00:00:00+00
-8890667.76574779,5350004.02486535,160,1160,1160,30587,Mental Health and Addiction Organization,Mental Health Services,Lynwood Charlton Centre, , , ,135 Forest Avenue, ,Practice Location,Hamilton,L8N1X6,,2023/03/28 00:00:00+00
-8841820.40583338,5416685.70631953,161,1161,1161,5786,Mental Health and Addiction Organization,Addiction Services,Massey Centre for Women, , , ,40 Humewood Drive, ,Administrative Office,Toronto,M6C2W4,,2023/03/28 00:00:00+00
-8833956.97511493,5417131.91324457,162,1162,1162,5821,Mental Health and Addiction Organization,Addiction Services,Massey Centre for Women, , , ,1102 Broadview Avenue, ,Administrative Office,Toronto,M4K2S5,,2023/03/28 00:00:00+00
-8870878.7113765,5529056.32680384,163,1163,1163,5825,Mental Health and Addiction Organization,Mental Health Services,New Path Youth & Family Services, , , ,165 Ferris Lane,Barrie Common Roof,Administration and Practice Location,Barrie,L4M2Y1,,2023/03/28 00:00:00+00
-8891202.11043555,5489111.52569764,164,1164,1164,5827,Mental Health and Addiction Organization,Mental Health Services,New Path Youth & Family Services, , , ,46 Wellington Street West, ,Practice Location,New Tecumseth,L9R1J3,,2023/03/28 00:00:00+00
-8857256.8569827,5483604.76281463,165,1165,1165,5828,Mental Health and Addiction Organization,Mental Health Services,New Path Youth & Family Services, , , ,118 Barrie Street, ,Practice Location,Bradford West Gwillimbury,L3Z2B4,,2023/03/28 00:00:00+00
-8931104.15889633,5540499.45885053,166,1166,1166,5830,Mental Health and Addiction Organization,Mental Health Services,New Path Youth & Family Services, , , ,199 Campbell Street, ,Practice Location,Collingwood,L9Y4J9,,2023/03/28 00:00:00+00
-8840017.68686753,5559597.14237133,167,1167,1167,5831,Mental Health and Addiction Organization,Mental Health Services,New Path Youth & Family Services, , , ,169 Front Street,Orillia Common Roof,Practice Location,Orillia,L3V4S8,,2023/03/28 00:00:00+00
-8867535.19707468,5491928.84228367,168,1168,1168,5832,Mental Health and Addiction Organization,Mental Health Services,New Path Youth & Family Services, , , ,3740 Line 13, ,Practice Location,Bradford West Gwillimbury,L0L1L0,,2023/03/28 00:00:00+00
-8868812.78860661,5523366.0203227,169,1169,1169,30440,Mental Health and Addiction Organization,Mental Health Services,New Path Youth & Family Services, , , ,299 Lakeshore Drive,Suite 200 & 201,Practice Location,Barrie,L4N7Y9,,2023/03/28 00:00:00+00
-8891236.45249846,5579836.98200306,170,1170,1170,30449,Mental Health and Addiction Organization,Mental Health Services,New Path Youth & Family Services, , , ,845 King Street,Suite 4,Practice Location,Midland,L4R0B7,,2023/03/28 00:00:00+00
-8516892.18167866,5505569.48236143,171,1171,1171,5841,Mental Health and Addiction Organization,Mental Health Services,"Maltby Centre, The", , , ,31 Hyperion Court,Suite 100,Administration and Practice Location,Kingston,K7K7G3,,2023/03/28 00:00:00+00
-8566695.29734517,5505349.564704,172,1172,1172,5844,Mental Health and Addiction Organization,Mental Health Services,"Maltby Centre, The", , , ,99 Advance Avenue, ,Practice Location,Napanee,K7R3Y5,,2023/03/28 00:00:00+00
-8589972.64814801,5581329.08089234,173,1173,1173,5845,Mental Health and Addiction Organization,Mental Health Services,"Maltby Centre, The", , , ,12497 Highway 41,"Unit A, Land O'Lakes Community Service",Practice Location,Northbrook,K0H2G0,,2023/03/28 00:00:00+00
-8535685.67244793,5588432.39835373,174,1174,1174,5846,Mental Health and Addiction Organization,Mental Health Services,"Maltby Centre, The", , , ,1004 Art Duffy Road,"Rural Route 1, The Child Centre",Practice Location,Sharbot Lake,K0H2P0,,2023/03/28 00:00:00+00
